"", "V1"
255.6666717529297,0.0
255.75,0.0
255.83334350585938,0.0
255.9166717529297,3.139115506201051e-05
256.0,2.9069169613649137e-05
256.0833435058594,5.824312211188953e-06
256.1666564941406,0.0
256.25,0.0
256.3333435058594,0.0
256.4166564941406,0.0
256.5,2.9720768068841608e-09
256.5833435058594,9.723485350221495e-10
256.6666564941406,9.52673842591345e-11
256.75,0.0
256.8333435058594,0.0
256.9166564941406,0.0
257.0,1.8351173445424473e-13
257.0833435058594,1.3120255749898835e-13
257.1666564941406,2.4121275723348878e-14
257.25,0.0
257.3333435058594,0.0
257.4166564941406,0.0
257.5,0.0
257.5833435058594,1.4105772019523872e-17
257.6666564941406,4.205401537060925e-18
257.75,3.472066839748723e-19
257.8333435058594,0.0
257.9166564941406,0.0
258.0,0.0
258.0833435058594,1.0017231938922108e-21
258.1666564941406,5.881514163806388e-22
258.25,9.885472225346515e-23
258.3333435058594,0.0
258.4166564941406,0.0
258.5,0.0
258.5833435058594,0.0
258.6666564941406,6.619505035330109e-26
258.75,1.8069228812636598e-26
258.8333435058594,1.202445308907432e-27
258.9166564941406,0.0
259.0,0.0
259.0833435058594,0.0
259.1666564941406,5.232787393928385e-30
259.25,2.619506782163362e-30
259.3333435058594,4.0032866008496585e-31
259.4166564941406,0.0
259.5,0.0
259.5833435058594,0.0
259.6666564941406,3.328371502351887e-35
259.75,0.016916202381253242
259.8333435058594,0.5055766701698303
259.9166564941406,0.7352797389030457
260.0,0.21513764560222626
260.0833435058594,0.01578235626220703
260.1666564941406,0.0
260.25,0.0
260.3333435058594,0.0
260.4166564941406,5.759941996075213e-05
260.5,3.072057734243572e-05
260.5833435058594,4.890101536147995e-06
260.6666564941406,0.0
260.75,0.0
260.8333435058594,0.0
260.9166564941406,0.0
261.0,3.544811555400429e-09
261.0833435058594,9.207377638098535e-10
261.1666564941406,5.237521527590161e-11
261.25,0.0
261.3333435058594,0.0
261.4166564941406,0.0
261.5,2.9519201211018753e-13
261.5833435058594,1.3633306994182554e-13
261.6666564941406,1.9651723418044956e-14
261.75,0.0
261.8333435058594,0.0
261.9166564941406,0.0
262.0,5.5304224556402174e-18
262.0833435058594,1.6385893723665068e-17
262.1666564941406,3.913135465588789e-18
262.25,1.5420232478319065e-19
262.3333435058594,0.0
262.4166564941406,0.0
262.5,0.0
262.5833435058594,1.474062205834617e-21
262.6666564941406,6.01204754577316e-22
262.75,7.773545169485857e-23
262.8333435058594,0.0
262.9166564941406,0.0
263.0,0.0
263.0833435058594,5.303113737562759e-26
263.1666564941406,7.510907381170955e-26
263.25,1.650315810798614e-26
263.3333435058594,3.393719673603636e-28
263.4166564941406,0.0
263.5,0.0
263.5833435058594,0.0
263.6666564941406,7.2146057940475e-30
263.75,2.634807204712761e-30
263.8333435058594,3.0160196935460107e-31
263.9166564941406,0.0
264.0,0.0
264.0833435058594,0.0
264.1666564941406,3.578191946933581e-34
264.25,3.4164795105151955e-34
264.3333435058594,6.902863282350892e-35
264.4166564941406,0.0
264.5,0.0
264.5833435058594,0.0
264.6666564941406,0.0
264.75,3.4745556957937635e-38
264.8333435058594,0.0
264.9166564941406,0.0
265.0,0.0
265.0833435058594,0.0
265.1666564941406,0.0
265.25,0.0
265.3333435058594,0.0
265.4166564941406,0.0
265.5,0.0
265.5833435058594,0.0
265.6666564941406,0.0
265.75,0.0
265.8333435058594,0.0
265.9166564941406,0.0
266.0,0.0
266.0833435058594,0.0
266.1666564941406,0.0
266.25,0.0
266.3333435058594,0.0
266.4166564941406,0.0
266.5,0.0
266.5833435058594,0.0
266.6666564941406,0.0
266.75,0.0
266.8333435058594,0.0
266.9166564941406,0.0
267.0,0.0
267.0833435058594,0.0
267.1666564941406,0.0
267.25,0.0
267.3333435058594,0.0
267.4166564941406,0.0
267.5,0.0
267.5833435058594,0.0
267.6666564941406,0.0
267.75,0.0
267.8333435058594,0.0
267.9166564941406,0.0
268.0,0.0
268.0833435058594,0.0
268.1666564941406,0.0
268.25,0.0
268.3333435058594,0.0
268.4166564941406,0.0
268.5,0.0
268.5833435058594,0.0
268.6666564941406,0.0
268.75,0.0
268.8333435058594,0.0
268.9166564941406,0.0
269.0,0.0
269.0833435058594,0.0
269.1666564941406,0.0
269.25,0.0
269.3333435058594,0.0
269.4166564941406,0.0
269.5,0.0
269.5833435058594,0.0
269.6666564941406,0.0
269.75,0.0
269.8333435058594,0.0
269.9166564941406,0.0
270.0,0.0
270.0833435058594,0.0
270.1666564941406,0.0
270.25,0.0
270.3333435058594,0.0
270.4166564941406,0.0
270.5,0.0
270.5833435058594,0.0
270.66668701171875,0.0
270.75,0.0
270.8333435058594,0.0
270.91668701171875,0.0
271.0,0.0
271.0833435058594,0.0
271.16668701171875,0.0
271.25,0.0
271.3333435058594,0.0
271.41668701171875,0.0
271.5,0.0
271.5833435058594,0.0
271.66668701171875,0.0
271.75,0.0
271.8333435058594,0.0
271.91668701171875,0.0
272.0,0.0
272.0833435058594,0.0
272.16668701171875,0.0
272.25,0.0
272.3333435058594,0.0
272.41668701171875,0.0
272.5,0.0
272.5833435058594,0.0
272.66668701171875,0.0
272.75,0.0
272.8333435058594,0.0
272.91668701171875,0.0
273.0,0.0
273.0833435058594,0.0
273.16668701171875,0.0
273.25,0.0
273.3333435058594,0.0
273.41668701171875,0.0
273.5,0.0
273.5833435058594,0.0
273.66668701171875,0.0
273.75,0.0
273.8333435058594,0.0
273.91668701171875,0.0
274.0,0.0
274.0833435058594,0.0
274.16668701171875,0.0
274.25,0.0
274.3333435058594,0.0
274.41668701171875,0.0
274.5,0.0
274.5833435058594,0.0
274.66668701171875,0.0
274.75,0.0
274.8333435058594,0.0
274.91668701171875,0.0
275.0,0.0
275.0833435058594,0.0
275.16668701171875,0.0
275.25,0.0
275.3333435058594,0.0
275.41668701171875,0.0
275.5,0.0
275.5833435058594,0.0
275.66668701171875,0.0
275.75,0.0
275.8333435058594,0.0
275.91668701171875,0.0
276.0,0.0
276.0833435058594,0.0
276.16668701171875,0.0
276.25,0.0
276.3333435058594,0.0
276.41668701171875,0.0
276.5,0.0
276.5833435058594,0.0
276.66668701171875,0.0
276.75,0.0
276.8333435058594,0.0
276.91668701171875,0.0
277.0,0.0
277.0833435058594,0.0
277.16668701171875,0.0
277.25,0.0
277.3333435058594,0.0
277.41668701171875,0.0
277.5,0.0
277.5833435058594,0.0
277.66668701171875,0.0
277.75,0.0
277.8333435058594,0.0
277.91668701171875,0.0
278.0,0.0
278.0833435058594,0.0
278.16668701171875,0.0
278.25,0.0
278.3333435058594,0.0
278.41668701171875,0.0
278.5,0.0
278.5833435058594,0.0
278.66668701171875,0.0
278.75,0.0
278.8333435058594,0.0
278.91668701171875,0.0
279.0,0.0
279.0833435058594,0.0
279.16668701171875,0.0
279.25,0.0
279.3333435058594,0.0
279.41668701171875,0.0
279.5,0.0
279.5833435058594,0.0
279.66668701171875,0.0
279.75,0.0
279.8333435058594,0.0
279.91668701171875,0.0
280.0,0.0
280.0833435058594,0.0
280.16668701171875,0.0
280.25,0.0
280.3333435058594,0.0
280.41668701171875,0.0
280.5,0.0
280.5833435058594,0.0
280.66668701171875,0.0
280.75,0.0
280.8333435058594,0.0
280.91668701171875,0.0
281.0,0.0
281.0833435058594,0.0
281.16668701171875,0.0
281.25,0.0
281.3333435058594,0.0
281.41668701171875,0.0
281.5,0.0
281.5833435058594,0.0
281.66668701171875,0.0
281.75,0.0
281.8333435058594,0.0
281.91668701171875,0.0
282.0,0.0
282.0833435058594,0.0
282.16668701171875,0.0
282.25,0.0
282.3333435058594,0.0
282.41668701171875,0.0
282.5,0.0
282.5833435058594,0.0
282.66668701171875,0.0
282.75,0.0
282.8333435058594,0.0
282.91668701171875,0.0
283.0,0.0
283.0833435058594,0.0
283.16668701171875,0.0
283.25,0.0
283.3333435058594,0.16449835896492004
283.41668701171875,0.36118701100349426
283.5,0.12467806041240692
283.5833435058594,0.013246417976915836
283.66668701171875,0.0
283.75,0.0
283.8333435058594,0.0
283.91668701171875,2.02222254301887e-05
284.0,1.6494055671500973e-05
284.0833435058594,3.1798952022654703e-06
284.16668701171875,0.0
284.25,0.2200140804052353
284.3333435058594,0.4898960590362549
284.41668701171875,0.11971746385097504
284.5,0.0017719068564474583
284.5833435058594,0.0
284.66668701171875,0.0
284.75,0.0
284.8333435058594,5.4550593631574884e-05
284.91668701171875,1.9333783711772412e-05
285.0,2.1296630166034447e-06
285.0833435058594,0.0
285.16668701171875,0.0
285.25,0.0
285.3333435058594,2.8934108442513207e-09
285.41668701171875,2.5336026610034423e-09
285.5,4.9947951330509e-10
285.5833435058594,0.0
285.66668701171875,0.0
285.75,0.0
285.8333435058594,0.0
285.91668701171875,2.6163500619486024e-13
286.0,8.405087606813688e-14
286.0833435058594,7.990258303093578e-15
286.16668701171875,0.0
286.25,0.0
286.3333435058594,0.0
286.41668701171875,1.66484739373139e-17
286.5,1.1419450040698711e-17
286.5833435058594,2.06441367990268e-18
286.66668701171875,0.0
286.75,0.0
286.8333435058594,0.0
286.91668701171875,0.0
287.0,1.2389065312770294e-21
287.0833435058594,3.6306902857706767e-22
287.16668701171875,2.888287355633175e-23
287.25,0.0
287.3333435058594,0.0
287.41668701171875,0.0
287.5,8.99900842980405e-26
287.5833435058594,5.1126411149556076e-26
287.66668701171875,0.01497515570372343
287.75,0.2734828591346741
287.8333435058594,0.20521681010723114
287.91668701171875,0.04273891821503639
288.0,0.00032448748243041337
288.0833435058594,0.0
288.16668701171875,0.0
288.25,0.0
288.3333435058594,2.046376175712794e-05
288.41668701171875,7.001206995482789e-06
288.5,7.344390269281575e-07
288.5833435058594,0.0
288.66668701171875,0.0
288.75,0.0
288.8333435058594,1.1657449450197532e-09
288.91668701171875,9.292149827366813e-10
289.0,1.7777120053796835e-10
289.0833435058594,0.0
289.16668701171875,0.0
289.25,0.0
289.3333435058594,0.0
289.41668701171875,9.768590423326826e-14
289.5,3.036919741833573e-14
289.5833435058594,2.723769331893053e-15
289.66668701171875,0.0
289.75,0.0
289.8333435058594,0.0
289.91668701171875,6.5393693903568725e-18
290.0,4.178203838520181e-18
290.0833435058594,7.321364744961308e-19
290.16668701171875,0.0
290.25,0.0
290.3333435058594,0.0
290.41668701171875,0.0
290.5,4.607062797073999e-22
290.5833435058594,1.3088378766998451e-22
290.66668701171875,9.682314667614413e-24
290.75,0.0
290.8333435058594,0.0
290.91668701171875,0.0
291.0,3.4782738529892666e-26
291.0833435058594,1.8663746438285427e-26
291.16668701171875,2.9818104437828438e-27
291.25,0.0
291.3333435058594,0.0
291.41668701171875,0.0
291.5,0.0
291.5833435058594,2.150102171382834e-30
291.66668701171875,5.602983008646406e-31
291.75,3.2235987128150624e-32
291.8333435058594,0.0
291.91668701171875,0.0
292.0,0.0
292.0833435058594,1.7846708800844177e-34
292.16668701171875,8.283937131041353e-35
292.25,1.1987429371535712e-35
292.3333435058594,0.0
292.41668701171875,0.0
292.5,0.0
292.5833435058594,0.0
292.66668701171875,0.0
292.75,0.0
292.8333435058594,0.0
292.91668701171875,0.0
293.0,0.0
293.0833435058594,0.0
293.16668701171875,0.0
293.25,0.0
293.3333435058594,0.0
293.41668701171875,0.0
293.5,0.0
293.5833435058594,0.0
293.66668701171875,0.0
293.75,0.0
293.8333435058594,0.0
293.91668701171875,0.0
294.0,0.0
294.0833435058594,0.0
294.16668701171875,0.0
294.25,0.0
294.3333435058594,0.0
294.41668701171875,0.0
294.5,0.0
294.5833435058594,0.0
294.66668701171875,0.0
294.75,0.0
294.8333435058594,0.0
294.91668701171875,0.0
295.0,0.0
295.0833435058594,0.0
295.16668701171875,0.0
295.25,0.0
295.3333435058594,0.0
295.41668701171875,0.0
295.5,0.0
295.5833435058594,0.0
295.66668701171875,0.0
295.75,0.0
295.8333435058594,0.0
295.91668701171875,0.0
296.0,0.0
296.0833435058594,0.0
296.16668701171875,0.0
296.25,0.0
296.3333435058594,0.0
296.41668701171875,0.0
296.5,0.0
296.5833435058594,0.0
296.66668701171875,0.0
296.75,0.0
296.8333435058594,0.0
296.91668701171875,0.0
297.0,0.0
297.0833435058594,0.0
297.16668701171875,0.0
297.25,0.0
297.3333435058594,0.0
297.41668701171875,0.0
297.5,0.0
297.5833435058594,0.0
297.66668701171875,0.0
297.75,0.0
297.8333435058594,0.0
297.91668701171875,0.0
298.0,0.0
298.0833435058594,0.0
298.16668701171875,0.0
298.25,0.0
298.3333435058594,0.0
298.41668701171875,0.0
298.5,0.0
298.5833435058594,0.0
298.66668701171875,0.0
298.75,0.0
298.8333435058594,0.0
298.91668701171875,0.0
299.0,0.0
299.0833435058594,0.0
299.16668701171875,0.0
299.25,0.0
299.3333435058594,0.0
299.41668701171875,0.0
299.5,0.0
299.5833435058594,0.0
299.66668701171875,0.0
299.75,0.0
299.8333435058594,0.0
299.91668701171875,0.0
300.0,0.0
300.0833435058594,0.0
300.16668701171875,0.0
300.25,0.0
300.3333435058594,0.0
300.41668701171875,0.0
300.5,0.0
300.5833435058594,0.0
300.66668701171875,0.0
300.75,0.0
300.8333435058594,0.0
300.91668701171875,0.0
301.0,0.0
301.0833435058594,0.0
301.16668701171875,0.0
301.25,0.0
301.3333435058594,0.0
301.41668701171875,0.0
301.5,0.0
301.5833435058594,0.0
301.66668701171875,0.0
301.75,0.0
301.8333435058594,0.0
301.91668701171875,0.0
302.0,0.0
302.0833435058594,0.0
302.16668701171875,0.0
302.25,0.0
302.3333435058594,0.0
302.41668701171875,0.0
302.5,0.0
302.5833435058594,0.0
302.66668701171875,0.0
302.75,0.0
302.8333435058594,0.0
302.91668701171875,0.0
303.0,0.0
303.0833435058594,0.0
303.16668701171875,0.0
303.25,0.0
303.3333435058594,0.0
303.41668701171875,0.0
303.5,0.0
303.5833435058594,0.0
303.66668701171875,0.0
303.75,0.0
303.8333435058594,0.0
303.91668701171875,0.0
304.0,0.0
304.0833435058594,0.0905158519744873
304.16668701171875,0.31337282061576843
304.25,0.12109788507223129
304.3333435058594,0.013486223295331001
304.41668701171875,0.0
304.5,0.0
304.5833435058594,0.0
304.66668701171875,1.765126762620639e-05
304.75,1.582237018737942e-05
304.8333435058594,3.140908802379272e-06
304.91668701171875,0.0
305.0,0.0
305.0833435058594,0.0
305.16668701171875,0.0
305.25,1.6269982028305208e-09
305.3333435058594,5.26725274507811e-10
305.41668701171875,5.0725562639186705e-11
305.5,0.0
305.5833435058594,0.0
305.66668701171875,0.0
305.75,1.0223730363819947e-13
305.8333435058594,7.13543197509818e-14
305.91668701171875,1.2992204697064719e-14
306.0,0.0
306.0833435058594,0.0
306.16668701171875,0.0
306.25,0.0
306.3333435058594,7.711682428101219e-18
306.41668701171875,2.2764564668469732e-18
306.5,1.8401307395429214e-19
306.5833435058594,0.0
306.66668701171875,0.0
306.75,0.0
306.8333435058594,5.548823878388568e-22
306.91668701171875,3.196330849581504e-22
307.0,5.317948020366407e-23
307.0833435058594,0.0
307.16668701171875,0.0
307.25,0.0
307.3333435058594,0.0
307.41668701171875,3.6147517199731593e-26
307.5,9.77391343035045e-27
307.5833435058594,6.3272456092332335e-28
307.66668701171875,0.0
307.75,0.0
307.8333435058594,0.0
307.91668701171875,2.887287028388025e-30
308.0,1.4225795958227578e-30
308.0833435058594,2.1504973255638063e-31
308.16668701171875,0.0
308.25,0.0
308.3333435058594,0.0
308.41668701171875,2.564185092961277e-35
308.5,1.6778916824028578e-34
308.5833435058594,4.1674973985229706e-35
308.66668701171875,1.9903639813311976e-36
308.75,0.0
308.8333435058594,0.0
308.91668701171875,0.0
309.0,1.439817496642024e-38
309.0833435058594,0.0
309.16668701171875,0.0
309.25,0.0
309.3333435058594,0.0
309.41668701171875,0.0
309.5,0.0
309.5833435058594,0.0
309.66668701171875,0.0
309.75,0.0
309.8333435058594,0.0
309.91668701171875,0.0
310.0,0.0
310.0833435058594,0.0
310.16668701171875,0.0
310.25,0.0
310.3333435058594,0.0
310.41668701171875,0.0
310.5,0.0
310.5833435058594,0.0
310.66668701171875,0.0
310.75,0.0
310.8333435058594,0.0
310.91668701171875,0.0
311.0,0.0
311.0833435058594,0.0
311.16668701171875,0.0
311.25,0.0
311.3333435058594,0.0
311.41668701171875,0.0
311.5,0.0
311.5833435058594,0.0
311.66668701171875,0.0
311.75,0.0
311.8333435058594,0.0
311.91668701171875,0.0
312.0,0.0
312.0833435058594,0.0
312.16668701171875,0.0
312.25,0.0
312.3333435058594,0.0
312.41668701171875,0.0
312.5,0.0
312.5833435058594,0.0
312.66668701171875,0.0
312.75,0.0
312.8333435058594,0.0
312.91668701171875,0.0
313.0,0.0
313.0833435058594,0.0
313.16668701171875,0.0
313.25,0.0
313.3333435058594,0.0
313.41668701171875,0.0
313.5,0.0
313.5833435058594,0.0
313.66668701171875,0.0
313.75,0.0
313.8333435058594,0.0
313.91668701171875,0.0
314.0,0.0
314.0833435058594,0.0
314.16668701171875,0.0
314.25,0.0
314.3333435058594,0.0
314.41668701171875,0.0
314.5,0.0
314.5833435058594,0.0
314.66668701171875,0.0
314.75,0.0
314.8333435058594,0.0
314.91668701171875,0.0
315.0,0.0
315.0833435058594,0.0
315.16668701171875,0.0
315.25,0.0
315.3333435058594,0.0
315.41668701171875,0.0
315.5,0.0
315.5833435058594,0.0
315.66668701171875,0.0
315.75,0.0
315.8333435058594,0.022010713815689087
315.91668701171875,0.33390963077545166
316.0,0.32746317982673645
316.0833435058594,0.07666540890932083
316.16668701171875,0.0026878532953560352
316.25,0.0
316.3333435058594,0.0
316.41668701171875,0.0
316.5,2.994905116793234e-05
316.5833435058594,1.1885092135344166e-05
316.66668701171875,1.494851971983735e-06
316.75,0.0
316.8333435058594,0.0
316.91668701171875,0.0
317.0,1.1827864243585395e-09
317.0833435058594,1.4981904605804175e-09
317.16668701171875,3.227125511262585e-10
317.25,5.1102156360671724e-12
317.3333435058594,0.0
317.41668701171875,0.0
317.5,0.0
317.5833435058594,1.4597626221950905e-13
317.66668701171875,5.200983551169672e-14
317.75,5.768905081556756e-15
317.8333435058594,0.0
317.91668701171875,0.0
318.0,0.0
318.0833435058594,7.655554914817046e-18
318.16668701171875,6.802904997613204e-18
318.25,1.3470142035010055e-18
318.3333435058594,0.0
318.41668701171875,0.0
318.5,0.0
318.5833435058594,0.0
318.66668701171875,7.006327325842744e-22
318.75,2.2617818502068274e-22
318.8333435058594,2.1678577673573705e-23
318.91668701171875,0.0
319.0,0.0
319.0833435058594,0.0
319.16668701171875,4.423239546145828e-26
319.25,3.067281327303404e-26
319.3333435058594,5.570198081502085e-27
319.41668701171875,0.0
319.5,0.0
319.5833435058594,0.0
319.66668701171875,0.0
319.75,3.31969083858659e-30
319.8333435058594,9.773299833584066e-31
319.91668701171875,7.853933261904646e-32
320.0,0.0
320.0833435058594,0.0
320.16668701171875,0.0
320.25,2.3969399696796683e-34
320.3333435058594,1.3738357192663984e-34
320.41668701171875,2.279544559943652e-35
320.5,0.0
320.5833435058594,0.0
320.66668701171875,0.0
320.75,0.0
320.8333435058594,1.555659057181903e-38
320.91668701171875,0.0
321.0,0.0
321.0833435058594,0.0
321.16668701171875,0.0
321.25,0.0
321.3333435058594,0.0
321.41668701171875,0.0
321.5,0.0
321.5833435058594,0.0
321.66668701171875,0.0
321.75,0.0
321.8333435058594,0.0
321.91668701171875,0.0
322.0,0.0
322.0833435058594,0.0
322.16668701171875,0.0
322.25,0.0
322.3333435058594,0.0
322.41668701171875,0.0
322.5,0.0
322.5833435058594,0.0
322.66668701171875,0.0
322.75,0.0
322.8333435058594,0.0
322.91668701171875,0.0
323.0,0.0
323.0833435058594,0.0
323.16668701171875,0.0
323.25,0.0
323.3333435058594,0.0
323.41668701171875,0.0
323.5,0.0
323.5833435058594,0.0
323.66668701171875,0.0
323.75,0.0
323.8333435058594,0.0
323.91668701171875,0.0
324.0,0.0
324.0833435058594,0.0
324.16668701171875,0.0
324.25,0.0
324.3333435058594,0.0
324.41668701171875,0.0
324.5,0.0
324.5833435058594,0.0
324.66668701171875,0.0
324.75,0.0
324.8333435058594,0.0
324.91668701171875,0.0
325.0,0.0
325.0833435058594,0.0
325.16668701171875,0.0
325.25,0.0
325.3333435058594,0.0
325.41668701171875,0.0
325.5,0.0
325.5833435058594,0.0
325.66668701171875,0.0
325.75,0.0
325.8333435058594,0.0
325.91668701171875,0.0
326.0,0.0
326.0833435058594,0.0
326.16668701171875,0.0
326.25,0.0
326.3333435058594,0.0
326.41668701171875,0.0
326.5,0.0
326.5833435058594,0.0
326.66668701171875,0.0
326.75,0.0
326.8333435058594,0.0
326.91668701171875,0.0
327.0,0.08520322293043137
327.0833435058594,0.4258471131324768
327.16668701171875,0.21788053214550018
327.25,0.03475657105445862
327.3333435058594,0.0
327.41668701171875,0.0
327.5,0.0
327.5833435058594,0.0
327.66668701171875,2.5117240511463024e-05
327.75,6.536432465509279e-06
327.8333435058594,3.7429398958011006e-07
327.91668701171875,0.0
328.0,0.12766021490097046
328.0833435058594,0.48115578293800354
328.16668701171875,0.23222589492797852
328.25,0.03556917980313301
328.3333435058594,0.0
328.41668701171875,0.0
328.5,0.0
328.5833435058594,2.6973045805789297e-06
328.66668701171875,0.03320975601673126
328.75,0.7425851821899414
328.8333435058594,2.259915590286255
328.91668701171875,1.9657413959503174
329.0,2.2163732051849365
329.0833435058594,2.4784903526306152
329.16668701171875,1.1107847690582275
329.25,0.17340794205665588
329.3333435058594,0.0
329.41668701171875,0.0
329.5,0.0
329.5833435058594,2.397532853137818e-06
329.66668701171875,0.00012926010822411627
329.75,3.300419120932929e-05
329.8333435058594,1.7637144082982559e-06
329.91668701171875,0.0
330.0,0.0
330.0833435058594,0.0
330.16668701171875,1.0946239470399632e-08
330.25,4.922776852822608e-09
330.3333435058594,6.947111219623991e-10
330.41668701171875,0.0
330.5,0.0
330.5833435058594,0.0
330.66668701171875,2.4746079751308825e-13
330.75,5.964216750684037e-13
330.8333435058594,1.4005779229529086e-13
330.91668701171875,5.002277583853517e-15
331.0,0.0
331.0833435058594,0.0
331.16668701171875,0.0
331.25,5.4418078373883304e-17
331.3333435058594,2.1683166638260782e-17
331.41668701171875,2.738653353483175e-18
331.5,0.0
331.5833435058594,0.0
331.66668701171875,0.0
331.75,2.1211514020629114e-21
331.8333435058594,2.729644120688315e-21
331.91668701171875,5.897221204844679e-22
332.0,9.759761086984486e-24
332.0833435058594,0.0
332.16668701171875,0.0
332.25,0.0
332.3333435058594,2.6540345083213555e-25
332.41668701171875,9.49077075957202e-26
332.5,1.0577587047959732e-26
332.5833435058594,0.0
332.66668701171875,0.0
332.75,0.0
332.8333435058594,1.3807926148261675e-29
332.91668701171875,1.2397842997783639e-29
333.0,2.4622924061024667e-30
333.0833435058594,0.0
333.16668701171875,0.0
333.25,0.0
333.3333435058594,0.0
333.41668701171875,1.2744784138367129e-33
333.5,4.128230090089811e-34
333.5833435058594,3.979195314327296e-35
333.66668701171875,0.0
333.75,0.0
333.8333435058594,0.0
333.91668701171875,8.001478130504679e-38
334.0,5.591283447703609e-38
334.0833435058594,0.0
334.16668701171875,0.0
334.25,0.0
334.3333435058594,0.0
334.41668701171875,0.0
334.5,0.0
334.5833435058594,0.0
334.66668701171875,0.0
334.75,0.0
334.8333435058594,0.0
334.91668701171875,0.0
335.0,0.0
335.0833435058594,0.0
335.16668701171875,0.0
335.25,0.0
335.3333435058594,0.0
335.41668701171875,0.0
335.5,0.0
335.5833435058594,0.0
335.66668701171875,0.0
335.75,0.0
335.8333435058594,0.0
335.91668701171875,0.0
336.0,0.0
336.0833435058594,0.0
336.16668701171875,0.0
336.25,0.0
336.3333435058594,0.0
336.41668701171875,0.0
336.5,0.0
336.5833435058594,0.0
336.66668701171875,0.0
336.75,0.0
336.8333435058594,0.0
336.91668701171875,0.0
337.0,0.0
337.0833435058594,0.0
337.16668701171875,0.0
337.25,0.0
337.3333435058594,0.0
337.41668701171875,0.0
337.5,0.0
337.5833435058594,0.0
337.66668701171875,0.0
337.75,0.0
337.8333435058594,0.0
337.91668701171875,0.0
338.0,0.0
338.0833435058594,0.0
338.16668701171875,0.0
338.25,0.0
338.3333435058594,0.0
338.41668701171875,0.0
338.5,0.0
338.5833435058594,0.0
338.66668701171875,0.0
338.75,0.0
338.8333435058594,0.0
338.91668701171875,0.0
339.0,0.0
339.0833435058594,0.0
339.16668701171875,0.0
339.25,0.0
339.3333435058594,0.0
339.41668701171875,0.0
339.5,0.0
339.5833435058594,0.0
339.66668701171875,0.0
339.75,0.0
339.8333435058594,0.0
339.91668701171875,0.0
340.0,0.0
340.0833435058594,0.0
340.16668701171875,0.0
340.25,0.0
340.3333435058594,0.0
340.41668701171875,0.0
340.5,0.0
340.5833435058594,0.0
340.66668701171875,0.0
340.75,0.0
340.8333435058594,0.0
340.91668701171875,0.0
341.0,0.0
341.0833435058594,0.0
341.16668701171875,0.0
341.25,0.0
341.3333435058594,0.0
341.41668701171875,0.0
341.5,0.0
341.5833435058594,0.0
341.66668701171875,0.0
341.75,0.0
341.8333435058594,0.0
341.91668701171875,0.0
342.0,0.0
342.0833435058594,0.0
342.16668701171875,0.0
342.25,0.0
342.3333435058594,0.0
342.41668701171875,0.0
342.5,0.0
342.5833435058594,0.0
342.66668701171875,0.0
342.75,0.0
342.8333435058594,0.0
342.91668701171875,0.0
343.0,0.0
343.0833435058594,0.0
343.16668701171875,0.0
343.25,0.0
343.3333435058594,0.0
343.41668701171875,0.0
343.5,0.0
343.5833435058594,0.0
343.66668701171875,0.01955600455403328
343.75,0.2824613153934479
343.8333435058594,0.19587424397468567
343.91668701171875,0.03890061751008034
344.0,0.0
344.0833435058594,0.0
344.16668701171875,0.0
344.25,0.0
344.3333435058594,2.013597077166196e-05
344.41668701171875,0.051920562982559204
344.5,0.3539896011352539
344.5833435058594,0.3339085578918457
344.66668701171875,0.6382580399513245
344.75,0.531079113483429
344.8333435058594,0.3224238455295563
344.91668701171875,0.4949497580528259
345.0,1.297582745552063
345.0833435058594,0.6860514879226685
345.16668701171875,0.10856962949037552
345.25,0.0
345.3333435058594,0.0
345.41668701171875,0.0
345.5,0.0
345.5833435058594,7.936581096146256e-05
345.66668701171875,2.050816146947909e-05
345.75,1.1453441857156577e-06
345.8333435058594,0.0
345.91668701171875,0.0
346.0,0.0
346.0833435058594,6.643226413416414e-09
346.16668701171875,3.043139074065948e-09
346.25,4.3584816311614816e-10
346.3333435058594,0.0
346.41668701171875,0.0
346.5,0.0
346.5833435058594,1.3245218181794083e-13
346.66668701171875,3.6665099125213207e-13
346.75,8.710947138309069e-14
346.8333435058594,3.3363408064902844e-15
346.91668701171875,0.0
347.0,0.0
347.0833435058594,0.0
347.16668701171875,3.312813023777308e-17
347.25,1.3415728026364786e-17
347.3333435058594,1.7224810995134457e-18
347.41668701171875,0.0
347.5,0.0
347.5833435058594,0.0
347.66668701171875,1.2224336009630767e-21
347.75,1.679923448635288e-21
347.8333435058594,3.672356025518278e-22
347.91668701171875,7.108288355149029e-24
348.0,0.0
348.0833435058594,0.0
348.16668701171875,0.0
348.25,1.619662833063263e-25
348.3333435058594,5.877239925109207e-26
348.41668701171875,6.673894221405978e-27
348.5,0.0
348.5833435058594,0.0
348.66668701171875,0.0
348.75,8.153917186795228e-30
348.8333435058594,7.637986133450961e-30
348.91668701171875,1.5352259029083847e-30
349.0,0.0
349.0833435058594,0.0
349.16668701171875,0.0
349.25,0.0
349.3333435058594,7.793379690802952e-34
349.41668701171875,2.5587104920493738e-34
349.5,2.5212086636326667e-35
349.5833435058594,0.0
349.66668701171875,0.0
349.75,0.0
349.8333435058594,4.78329195057699e-38
349.91668701171875,3.447999968856037e-38
350.0,0.0
350.0833435058594,0.0
350.16668701171875,0.0
350.25,0.0
350.3333435058594,0.0
350.41668701171875,0.0
350.5,0.0
350.5833435058594,0.0
